Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R1__d26a809a141ff3606bbb012b518a4454	0.009903155230437152	0.01123097257430856	7.873849478482737e-05	0.03813448463328799	0.0034752308380030625	0.0009806521623201227	0.0	0.0	0.0	6.585401382003745e-05	0.0018560810634277944	7.873849478482738e-06	0.0001352870501302943	8.374912627113458e-05	0.0038309856735308737	0.0011646139183174012	3.5790224902194264e-06	0.002826711962775303	0.0005175266520857291	0.0007838059253580544	0.0005218214790739924	0.0026828352586684818	0.002989915388329309	0.006490199383763908	0.00016248762105596195	0.002938377464470149	7.229625430243241e-05	0.002745826054496344	0.0006005599738588197	7.158044980438852e-07	8.160171277700291e-05	0.0002462367473270965	0.0013049115999340028	0.0007379944374832457	0.002166024411080797	0.001129539497913251	0.00025196318331144763	0.0001252657871576799
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R2__17ad972594331183f0fdcc22c7b1e5ed	0.006299079582786191	0.00037221833898282034	0.004187456313556729	0.0	0.0021867827415240695	0.00014673992209899648	0.005636960422095596	0.0037257624123184225	0.003142381746412656	0.0045968964864378315	0.001067264506583433	0.0009992630792692637	0.0034616305525402287	0.006021347437545163	0.0017122043593209737	0.005426513899670694	0.001715783381811193	0.0020744014353311795	0.0013535863058009871	0.0015876543766613377	0.002224004575422351	0.0007845217298560982	0.004797321745890119	0.0005354217645368262	0.001702183096348359	0.0009334090654492264	0.0011681929408076206	0.009704877384478996	0.0005783700344194593	0.0007064990395693147	0.0006914671451103932	0.0004888944721639736	0.0017816373956312304	0.003171729730832455	0.0053005323080149705	0.0016298868420459268	0.001115223407952373	0.006352764920139482
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R1__4a1dc631af59269ba7ecf92fe45ea120	0.0025103540825720267	0.07012583888178328	0.0006891168069805563	0.00019278863052432234	0.0	8.20377151167329e-06	0.0	0.0	0.0	0.00011321204686109141	7.05524350003903e-05	0.00040280518122315855	0.002627668015188955	0.0013355740021004116	3.937810325603179e-05	0.0	0.0	0.0	2.461131453501987e-06	8.203771511673291e-07	0.0	8.203771511673291e-07	0.0	0.0	8.203771511673291e-07	0.00028959313436206714	9.844525814007948e-06	0.007508912064634563	0.005029732313806894	0.0	0.0	0.0	7.547469790739427e-05	2.461131453501987e-06	0.005462071072472077	0.0004897651592468954	0.0	0.0
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R2__26b4b61ae8dbc573a322e0a52defbcc0	0.0038762820392656294	0.0008285809226790023	0.00034455840349027815	0.0	0.0	0.0	2.4611314535019868e-05	0.0	4.101885755836645e-06	2.461131453501987e-06	0.0005242209995959232	3.691697180252981e-05	2.625206883735453e-05	0.0	5.004300622120707e-05	0.005775455144217996	0.0019287066823943904	0.0002042739106406649	8.203771511673291e-07	0.001869639527510343	0.001426635865879985	0.004746702196654165	1.6407543023346581e-06	0.0	5.6606023430545705e-05	2.7892823139689185e-05	0.0017031029658233752	0.00016571618453580046	0.0	0.0	8.203771511673291e-07	0.0	0.0005299636396540945	0.0006718888868060425	0.005034654576713898	0.002744981947805883	0.0023241284692570433	0.0
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R1__089f55eeb1d28767c339c9405a50484e	0.010954439097022857	0.011274350475509537	0.00010439213403249571	0.03898204334065066	0.003559435021688645	0.0009833065528222177	0.0	0.0	0.0	6.128828514165878e-05	0.00206224977037098	8.755469305951255e-06	0.00011180060806060831	7.071725208652937e-05	0.0038894488647591152	0.0010614322789368597	8.081971667031926e-06	0.0029034483213812197	0.0005219606701624786	0.000777889772951823	0.0005361041205797845	0.00271284848956705	0.00297349207582883	0.005895124833460871	0.00017174189792442844	0.002994370502635329	8.418720486491591e-05	0.002848221514989835	0.0006263528041949743	3.367488194596636e-06	7.745222847572262e-05	0.0002451531405666351	0.0013193818746429621	0.0007826042564242582	0.0021962758005159263	0.001144272488523937	0.00024111215473311914	0.000111127110421689
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R2__1cd29a2cf680022859101c3a937cbe74	0.00626689553014434	0.00034348379584885687	0.0041117030856024925	1.0102464583789908e-05	0.0022259096966283764	0.00016500692153523515	0.005674217607895332	0.003835569053645569	0.0035830074390508205	0.004647133708543358	0.0011038626301887772	0.0010695142506038915	0.0035237396468259198	0.0061968517756967306	0.001763890316329718	0.005522007141499564	0.0017591758328572827	0.002226583194267296	0.001389425629090572	0.0015988833947944829	0.002361282722051161	0.000823014114759418	0.00501553691703223	0.0005677585096089928	0.0017611963257740408	0.0010203489229627808	0.0012614610776959	0.009946886629199545	0.0006492517239182315	0.0007415209004501793	0.0007219894689215187	0.0005711259978035894	0.0018709764409178908	0.0032624225629252213	0.005366429186909199	0.00170192853354914	0.0012136427453326277	0.00656660197946344
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R1__0337ff931531a685c552893ce7dd505e	0.0010514501249640129	0.0720326784022965	0.0007009667499760086	0.00022531074106371703	0.0	1.66896845232383e-05	0.0	0.0	0.0	0.00011182088630569661	5.00690535697149e-06	0.0004364352502826815	0.002873129190675473	0.001412781794892122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.66896845232383e-06	0.0	0.0	0.0	0.0	1.335174761859064e-05	0.0	0.0	0.0	0.0	1.66896845232383e-06	8.762084374700108e-05	0.0	0.00028873154225202255	0.000432262829151872	0.0	0.0
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R2__ef7d648a5264afbdd048e1610e0da13e	0.004631387455198628	0.0009471395966937735	0.0004422766398658149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005824699898610167	0.0	2.336555833253362e-05	0.0	0.0	0.006470590689659488	0.0011966503803161862	0.00022697970951604085	0.0	0.002116251997546616	0.0016364235675035152	0.005403285364398399	0.0	0.0	7.677254880689618e-05	3.9220758629610006e-05	0.0018692446666026897	0.0001844210139817832	0.0	0.0	0.0	8.34484226161915e-07	0.0005532630419453496	0.0	0.0	0.003052543299300285	0.0021062381868326733	0.0
CH_19_R_19CH091_BL_ADL_M__SRR17643068__R1__ba4871885bba09ec9a877673464579c2	0.0009531743929013061	0.07403114874785864	0.0007015363531753614	0.00023257455186791873	0.0	7.62539514321045e-06	0.0	0.0	0.0	9.15047417185254e-05	6.100316114568359e-06	0.0004399852997632429	0.002973141566337754	0.0014953399875835692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.625395143210448e-07	0.0	0.0	7.625395143210448e-07	0.0	6.862855628889405e-06	0.0	0.0	0.0	0.0	7.625395143210448e-07	6.939109580321509e-05	0.0	0.0002577383558405132	0.0004041459425901538	0.0	0.0
